0	0	3.4437e-42
0	0.0390625	6.05282e-42
0	0.078125	1.1703e-41
0	0.117188	2.4837e-41
0	0.15625	5.86635e-41
0	0.195312	1.58384e-40
0	0.234375	5.02717e-40
0	0.273438	1.97099e-39
0	0.3125	1.04498e-38
0	0.351562	7.57441e-38
0	0.390625	9.19288e-37
0	0.429688	1.94362e-35
0	0.46875	1.08529e-33
0	0.507812	1.25741e-18
0	0.546875	2.17342e-17
0	0.585938	2.17342e-17
0	0.625	1.24974e-16
0	0.664062	4.3394e-16
0	0.703125	4.39011e-16
0	0.742188	1.39638e-15
0	0.78125	8.54861e-15
0	0.820312	1.8203e-13
0	0.859375	4.28817e-12
0	0.898438	9.92568e-11
0	0.9375	2.23998e-09
0	0.976562	4.85449e-08
0	1.01562	9.16235e-07
0	1.05469	1.00187e-05
0	1.09375	6.29672e-05
0	1.13281	0.000198669
0	1.17188	0.000367343
0	1.21094	0.000684912
0	1.25	0.00116732
0	1.28906	0.00183104
0	1.32812	0.00281468
0	1.36719	0.00421885
0	1.40625	0.00605233
0	1.44531	0.00839847
0	1.48438	0.011429
0	1.52344	0.0151201
0	1.5625	0.019399
0	1.60156	0.0243042
0	1.64062	0.0296776
0	1.67969	0.0354465
0	1.71875	0.0417097
0	1.75781	0.0483604
0	1.79688	0.0552113
0	1.83594	0.0622009
0	1.875	0.069286
0	1.91406	0.0764759
0	1.95312	0.0837068
0	1.99219	0.090854
0	2.03125	0.097916
0	2.07031	0.104931
0	2.10938	0.111934
0	2.14844	0.118932
0	2.1875	0.125867
0	2.22656	0.13268
0	2.26562	0.139369
0	2.30469	0.145997
0	2.34375	0.15262
0	2.38281	0.159234
0	2.42188	0.16584
0	2.46094	0.172432
0	2.5	0.17896
0	2.53906	0.185387
0	2.57812	0.191715
0	2.61719	0.197962
0	2.65625	0.204149
0	2.69531	0.210306
0	2.73438	0.216466
0	2.77344	0.222665
0	2.8125	0.228943
0	2.85156	0.235346
0	2.89062	0.241888
0	2.92969	0.248546
0	2.96875	0.255328
0	3.00781	0.262323
0	3.04688	0.269661
0	3.08594	0.277445
0	3.125	0.285656
0	3.16406	0.294085
0	3.20312	0.302407
0	3.24219	0.31039
0	3.28125	0.317985
0	3.32031	0.32525
0	3.35938	0.332258
0	3.39844	0.33906
0	3.4375	0.345685
0	3.47656	0.35215
0	3.51562	0.358467
0	3.55469	0.364642
0	3.59375	0.370681
0	3.63281	0.376588
0	3.67188	0.382369
0	3.71094	0.388027
0	3.75	0.393566
0	3.78906	0.398989
0	3.82812	0.404301
0	3.86719	0.409505
0	3.90625	0.414603
0	3.94531	0.4196
0	3.98438	0.424497
0	4.02344	0.429299
0	4.0625	0.434007
0	4.10156	0.438624
0	4.14062	0.443153
0	4.17969	0.447597
0	4.21875	0.451958
0	4.25781	0.456237
