0	0	1
0	0.015625	1.03882
0	0.03125	1.08033
0	0.046875	1.12472
0	0.0625	1.17221
0	0.078125	1.22305
0	0.09375	1.27749
0	0.109375	1.33584
0	0.125	1.39841
0	0.140625	1.46554
0	0.15625	1.53762
0	0.171875	1.61507
0	0.1875	1.69836
0	0.203125	1.788
0	0.21875	1.88456
0	0.234375	1.98867
0	0.25	2.10105
0	0.265625	2.22246
0	0.28125	2.35378
0	0.296875	2.49599
0	0.3125	2.65019
0	0.328125	2.81759
0	0.34375	2.9996
0	0.359375	3.19777
0	0.375	3.41387
0	0.390625	3.64993
0	0.40625	3.90822
0	0.421875	4.19138
0	0.4375	4.5024
0	0.453125	4.84474
0	0.46875	5.22241
0	0.484375	5.62202
0	0.5	5.44069
0	0.515625	5.27001
0	0.53125	5.10932
0	0.546875	4.95797
0	0.5625	4.81532
0	0.578125	4.68079
0	0.59375	4.55385
0	0.609375	4.43399
0	0.625	4.32073
0	0.640625	4.21363
0	0.65625	4.11229
0	0.671875	4.01633
0	0.6875	3.92538
0	0.703125	3.83914
0	0.71875	3.75728
0	0.734375	3.67955
0	0.75	3.60566
0	0.765625	3.53538
0	0.78125	3.4685
0	0.796875	3.40479
0	0.8125	3.34407
0	0.828125	3.28615
0	0.84375	3.23087
0	0.859375	3.17808
0	0.875	3.12763
0	0.890625	3.07938
0	0.90625	3.03322
0	0.921875	2.98901
0	0.9375	2.94666
0	0.953125	2.90607
0	0.96875	2.86713
0	0.984375	2.82976
0	1	2.79387

0.015625	0	0.998716
0.015625	0.015625	1.03776
0.015625	0.03125	1.07949
0.015625	0.046875	1.12413
0.015625	0.0625	1.17188
0.015625	0.078125	1.223
0.015625	0.09375	1.27775
0.015625	0.109375	1.33642
0.015625	0.125	1.39933
0.015625	0.140625	1.46683
0.015625	0.15625	1.53931
0.015625	0.171875	1.61719
0.015625	0.1875	1.70094
0.015625	0.203125	1.79107
0.015625	0.21875	1.88817
0.015625	0.234375	1.99286
0.015625	0.25	2.10585
0.015625	0.265625	2.22793
0.015625	0.28125	2.35997
0.015625	0.296875	2.50297
0.015625	0.3125	2.65801
0.015625	0.328125	2.82634
0.015625	0.34375	3.00934
0.015625	0.359375	3.2086
0.015625	0.375	3.42589
0.015625	0.390625	3.66324
0.015625	0.40625	3.92295
0.015625	0.421875	4.20766
0.015625	0.4375	4.52039
0.015625	0.453125	4.86461
0.015625	0.46875	5.24434
0.015625	0.484375	5.65479
0.015625	0.5	5.47256
0.015625	0.515625	5.30101
0.015625	0.53125	5.13949
0.015625	0.546875	4.98733
0.015625	0.5625	4.84391
0.015625	0.578125	4.70866
0.015625	0.59375	4.58103
0.015625	0.609375	4.46051
0.015625	0.625	4.34661
0.015625	0.640625	4.23891
0.015625	0.65625	4.137
0.015625	0.671875	4.04048
0.015625	0.6875	3.94901
0.015625	0.703125	3.86225
0.015625	0.71875	3.77992
0.015625	0.734375	3.70171
0.015625	0.75	3.62738
0.015625	0.765625	3.55668
0.015625	0.78125	3.48938
0.015625	0.796875	3.42528
0.015625	0.8125	3.36417
0.015625	0.828125	3.30589
0.015625	0.84375	3.25026
0.015625	0.859375	3.19712
0.015625	0.875	3.14634
0.015625	0.890625	3.09778
0.015625	0.90625	3.0513
0.015625	0.921875	3.0068
0.015625	0.9375	2.96416
0.015625	0.953125	2.92329
0.015625	0.96875	2.88408
0.015625	0.984375	2.84645
0.015625	1	2.81031

0.03125	0	0.997588
0.03125	0.015625	1.03685
0.03125	0.03125	1.07882
0.03125	0.046875	1.12371
0.03125	0.0625	1.17173
0.03125	0.078125	1.22314
0.03125	0.09375	1.2782
0.03125	0.109375	1.3372
0.03125	0.125	1.40046
0.03125	0.140625	1.46834
0.03125	0.15625	1.54123
0.03125	0.171875	1.61954
0.03125	0.1875	1.70376
0.03125	0.203125	1.7944
0.03125	0.21875	1.89203
0.03125	0.234375	1.99731
0.03125	0.25	2.11093
0.03125	0.265625	2.23369
0.03125	0.28125	2.36647
0.03125	0.296875	2.51026
0.03125	0.3125	2.66617
0.03125	0.328125	2.83543
0.03125	0.34375	3.01945
0.03125	0.359375	3.21981
0.03125	0.375	3.43831
0.03125	0.390625	3.67697
0.03125	0.40625	3.93812
0.03125	0.421875	4.22441
0.03125	0.4375	4.53886
0.03125	0.453125	4.88499
0.03125	0.46875	5.26682
0.03125	0.484375	5.68337
0.03125	0.5	5.50064
0.03125	0.515625	5.32856
0.03125	0.53125	5.16649
0.03125	0.546875	5.0138
0.03125	0.5625	4.86986
0.03125	0.578125	4.7341
0.03125	0.59375	4.60596
0.03125	0.609375	4.48495
0.03125	0.625	4.37058
0.03125	0.640625	4.26242
0.03125	0.65625	4.16005
0.03125	0.671875	4.0631
0.03125	0.6875	3.97121
0.03125	0.703125	3.88404
0.03125	0.71875	3.80131
