0	0.000220076
1	0.0102997
2	0.011056
3	0.0032671
4	0.00621075
5	0.0130011
6	0.0529754
7	0.00682889
8	0.00975236
9	0.0250688
10	0.00265824
11	0.00285619
12	0.00635309
13	0.0108967
14	0.0321221
15	0.0108428
16	0.00702433
17	0.00649305
18	0.0102302
19	0.00729388
20	0.009278
21	0.00582471
22	0.0060396
23	0.0198512
24	0.00727117
25	0.00882296
26	0.00741216
27	0.0066747
28	0.00885893
29	0.00361304
30	0.01017
31	0.00554331
32	0.00843546
33	0.00879468
34	0.00669348
35	0.011546
36	0
37	0.00766309
38	0
39	0.00928021
40	0.0089514
41	0.0110255
42	0.0185238
43	0.00737238
44	0.00557647
45	0.00246916
46	0.071356
47	0.00214833
48	0.00567607
49	0.000234979
50	0.000911538
51	0.0071067
52	0.00425298
53	0.0169641
54	0.00728116
55	0.00406189
56	0.0056426
57	0.00803131
58	0.00914161
59	0.00821641
60	0.00976732
61	0.0108342
62	0.00811018
63	0.00382547
64	0.00721811
65	0.0143702
66	0.00829982
67	0.00419178
68	0.00519913
69	0.00298346
70	0.00542412
71	0.00662914
72	0.00811491
73	0.00521095
74	0.0040995
75	0.0103591
76	0.00450936
77	0.00632886
78	0.00559896
79	0.000563204
80	0.00125529
81	0.000457147
82	0.000715959
83	0.000575073
84	0.00213265
85	0.00106949
86	0.000794225
87	0.00119041
88	0.00204483
89	0.000172353
90	0.00450368
91	0.000624035
92	0.00150403
93	0.000823617
94	0.000227851
95	0.00401632
96	0.00259567
97	0.00121636
98	0.00171559
99	0.00117818
100	0.000435867
101	0.00239582
102	0.00147435
103	0.00244748
104	0.00244322
105	0.000809627
106	0.000583944
107	0.00154614
108	0.00446161
109	0.000893757
110	0.00575316
111	0.00556216
112	0.00479643
113	0.00174921
114	0.000999927
115	0.000499551
116	0.00222843
117	0.00280941
118	0.00336171
119	0.000795926
120	0.000637169
121	0.000435211
122	0.0017685
123	0.000490415
124	0.00213466
125	0.00132539
126	0.00684901
127	0.000510963
128	0.000528669
129	0.00178186
130	0.00107358
131	0.00139574
132	0.000745526
133	0.000859976
134	0.000680818
135	0.00100163
136	0.00105576
137	0.00100317
138	0.000400268
139	0.000703051
140	0.00323381
141	0.000671989
142	0.00198557
143	0.000886124
144	0.00147481
145	0.00379771
146	0.00480702
147	0.00243119
148	0.00719765
149	0.00310269
150	0.00143709
151	0.00299703
152	0.00547081
153	0.00174311
154	0.00158868
155	0.00197985
156	0.00241643
157	0.00242805
158	0.00152557
159	6.33817e-05
160	0.00233203
161	0.000109498
162	8.03432e-05
163	0.00068382
164	0.00107097
165	0.000331939
166	0.000337158
167	0.000650711
168	0.000259536
169	0.000175306
170	0.00139833
171	0.000304615
172	0.00136921
173	0.00023803
174	0.000976661
175	0.000802953
176	0.00157024
177	0.00057436
178	3.16088e-05
179	5.70959e-05
180	4.4461e-05
181	0.000580013
182	0.0010471
183	0.000999448
184	0.000696459
185	0.00256155
186	0.000530973
187	0.000137595
188	0.00101439
189	0.00205622
190	0.000203551
191	0.0015356
192	0.000373472
193	0.00067594
194	0.000746436
195	0.00427484
196	6.0492e-05
197	0.000691637
198	0.00117766
199	0.0023216
200	0.00104898
201	0.000110446
202	0.000203932
203	0.000925852
204	0.00158326
205	0.00938207
206	0.000564229
207	0.000516858
208	0.000482164
209	0.00104504
210	0.000102405
211	0.000858023
212	0.00080005
213	0.000602737
214	0.00308846
215	0.000249104
216	0.00358022
217	0.000952721
218	0.00706416
219	0.00747571
220	0.00238682
221	0.00322441
222	0.00554357
223	0.00592705
224	0.00261474
225	0.00863071
226	0.00338872
227	0.0190402
228	0.00224833
229	0.00416455
230	0.0104543
231	0.00233081
232	0.00574834
233	0.00489883
234	0.00251976
235	0.0183446
236	0.00928975
237	0.0110091
238	0.00616224
239	0.00392615
240	0.00549797
241	0.00806826
242	0.0337383
243	0.00654105
244	0.00896603
245	0.00936658
246	0.00789176
247	0.0098842
248	0.0125205
249	0.00961893
250	0.0101034
251	0.00955052
252	0.0106492
253	0.347434
254	0.0100538
255	0.00737695
256	0.0076787
257	0.00476585
258	0.0121559
259	0.131944
260	0.0057112
261	0.010984
262	0.00485948
263	0.0731526
264	0.00328245
265	0.0025409
266	0.00606622
267	0.00479402
268	0.0197817
269	0.00757798
270	0.00637531
271	0.00649475
272	0.00439198
273	0.0052221
274	0.00479116
275	0.0395458
276	0.00328357
277	0.00366013
278	0.0046164
279	0.00489381
280	0.00582707
281	0.00465601
282	0.00532132
283	0.0109536
284	0.00403326
285	0.0100242
286	0.00906146
287	0.00610445
288	0.0086062
289	0.00461756
290	0.00923307
291	0.00752206
292	0.00361311
293	0.00820644
294	0.00407308
295	0.0207782
296	0.00148083
297	0.0024137
298	0.0059488
299	0.00363578
300	0.00529569
301	0.00430918
302	0.00750943
303	0.00541449
304	0.00491428
305	0.00536745
306	0.00430619
307	0.00366224
308	0.00850887
309	0.0027019
310	0.00395282
311	0.00337895
312	0.00573262
313	0.00339539
314	0.00540193
315	0.00415798
316	0.00380647
317	0.00315206
318	0.00371465
319	0.0064649
320	0.00408783
321	0.00312467
322	0.00485737
323	0.00319163
324	0.00190294
325	0.00275883
326	0.00116326
327	0.00121113
328	0.0022902
329	0.00321337
330	0.00229974
331	0.00122633
332	0.0231977
333	0.000856838
334	0.00123895
335	0.00707603
336	0.00330536
337	0.00379335
338	0.00425866
339	0.00206396
340	0.00356749
341	0.00241621
342	0.00312966
343	0.00252866
344	0.00521467
345	0.0047346
346	0.00331894
347	0.00253571
348	0.0194349
349	0.00432678
350	0.00226661
351	0.00138807
352	0.00281615
353	0.00422007
354	0.00231589
355	0.00261473
356	0.00489583
357	0.00506371
358	0.00402617
359	0.00495717
360	0.00292377
361	0.00253893
362	0.00162966
363	0.000811558
364	0.00161232
365	0.000534033
366	0.00133004
367	0.00128218
368	0.000967157
369	0.00127456
370	0.000300578
371	0.00109071
372	0.00184442
373	0.000534873
374	0.00155873
375	0.00199598
376	0.000355736
377	0.000195038
378	0.000843778
379	0.00230787
380	0.00154367
381	0.000130364
382	0.000441887
383	0.000343908
384	0.00353713
385	0.00111349
386	0.00180749
387	0.00574222
388	0.00324523
389	0.000358629
390	0.0022421
391	0.000447476
392	0.000572137
393	0.000459226
394	0.00102036
395	0.000413541
396	0.000768033
397	0.00471371
398	0.00111296
399	0.00184169
400	0.00548932
401	0.00249659
402	0.000298428
403	0.000594912
404	0.00334045
405	0.00060068
406	0.00105032
407	0.00233068
408	0.00135701
409	0.000347531
410	0.00112109
411	0.000777971
412	0.00128773
413	0.000947544
414	0.000600102
415	0.000200093
416	0.00123376
417	0.000448119
418	0.000650422
419	0.00113847
420	0.00344775
421	0.000385655
422	0.00110675
423	0.00290416
424	0.00175719
425	0.000376067
426	0.000893737
427	0.00166116
428	0.00174619
429	0.000233587
430	0.00053912
431	0.00227285
432	0.000579247
433	0.00120015
434	0.0015249
435	0.000592493
436	0.00214372
437	0.00226907
438	0.000648631
439	0.000818351
440	0.00377236
441	0.00335203
442	0.000335241
443	0.000815332
444	0.00138005
445	0.00104631
446	0.000321846
447	0.000393671
448	0.000518014
449	0.000413713
450	0.000395063
451	0.00055853
452	0.00368346
453	0.0002777
454	0.000160286
455	0.00082989
456	0.000767322
457	0.000835833
458	0.000594233
459	0.000986797
460	0.000470949
